Name,Address,City,State,Zip,Style,Last update,Image count,Num bedrooms,Rent,Pets Allowed,Latitude,Longitude,Income,Num_of_Households,Metro Distance
Dorchester Towers,2001 Columbia Pike, Arlington,VA,22204,,2 wks,60,3.0,2300.0,Contact Management,38.864969,-77.079939,1837543,27500,1781.903144140281
Oakland Apartments,3710 Columbia Pike, Arlington,VA,22204,,2 wks,28,3.0,1880.0,Contact Management,38.860117,-77.095315,1837543,27500,2692.870863932117
Dominion Arms Apartments,333 S Glebe Rd, Arlington,VA,22204,,2 wks,46,2.0,1700.0,Contact Management,38.867948,-77.095865,1837543,27500,1856.5766474064872
Madison at Ballston Station,4401 N 4th St N, Arlington,VA,22203,,7 hrs,107,3.0,3105.0,Yes,38.874197,-77.110972,1296816,13400,878.8040656873503
Richmond Square,900 N Randolph St, Arlington,VA,22203,,8 hrs,68,3.0,3695.0,No,38.88124000000001,-77.10981,1296816,13400,198.91281025061005
Avalon Ballston Place,901 N Pollard St, Arlington,VA,22203,,New,18,3.0,4245.0,Yes,38.882199,-77.106462,1296816,13400,226.62592453833557
Randolph Towers,4001 N 9th St, Arlington,VA,22203,,New,25,3.0,3900.0,No,38.860982,-77.09954599999998,1296816,13400,2516.174565303881
The Maxwell,4200 N Carlin Springs Rd, Arlington,VA,22203,,New,23,2.0,3639.0,Contact Management,38.877807,-77.111501,1296816,13400,475.069287877814
Virginia Square,901 N Nelson St, Arlington,VA,22203,,1 hr,23,2.0,3170.0,Contact Management,38.882717,-77.10367099999998,1296816,13400,83.72120716413207
Ballston Park,351 N Glebe Rd, Arlington,VA,22203,,7 hrs,51,3.0,2845.0,Contact Management,38.875105,-77.10584,1296816,13400,922.4590016454364
Meridian at Ballston Commons,900 N Stuart St, Arlington,VA,22203,,7 hrs,61,2.0,3900.0,Contact Management,38.880725,-77.112172,1296816,13400,152.32133548590994
Quincy Plaza,3900 N Fairfax Dr, Arlington,VA,22203,,8 hrs,55,3.0,4195.0,Contact Management,38.88212100000001,-77.106957,1296816,13400,267.7579413144178
Crescent Falls Church,2121 N Westmoreland St, Arlington,VA,22213,,New,11,2.0,4494.0,Contact Management,38.886402,-77.162137,275732,1740,433.81428139574064
Wood Lee Arms,4400 Lee Hwy, Arlington,VA,22207,,2 wks,79,2.0,1960.0,Contact Management,38.907416,-77.122344,3317504,15420,2961.086594779045
The Beacon of Groveton,6870 Richmond Hwy, Alexandria,VA,22306,,1 hr,27,2.0,2630.0,Yes,38.768663,-77.082934,996617,16370,2876.7852681971253
Creekside Village,7979 Janna Lee Ave, Alexandria,VA,22306,,4 days,51,3.0,1589.0,Yes,38.742144,-77.095122,996617,16370,5999.800360327491
Lafayette Apartments,7136 Groveton Gardens Rd, Alexandria,VA,22306,,1 wk,37,3.0,1367.0,Contact Management,38.762136,-77.09267,996617,16370,3833.487951830879
Beacon Hill,3100 Southgate Dr, Alexandria,VA,22306,,2 wks,37,2.0,1950.0,Contact Management,38.77487,-77.085003,996617,16370,2270.9225651013944
The Parker at Huntington Metro,2550 Huntington Ave, Alexandria,VA,22303,,New,55,2.0,2437.0,Yes,38.797202,-77.07633299999998,622878,8680,384.27884674130325
Huntington Gateway,5982 Richmond Hwy, Alexandria,VA,22303,,6 hrs,94,2.0,2574.0,Yes,38.788649,-77.06636999999998,622878,8680,965.6310398596788
Riverside Apartments,5860 Cameron Run Ter, Alexandria,VA,22303,,1 hr,32,2.0,2242.0,Contact Management,38.792315,-77.063082,622878,8680,1072.4904316138693
The Courts at Huntington Station,5950 Grand Pavilion Way, Alexandria,VA,22303,,1 hr,11,3.0,3456.0,Contact Management,38.789725,-77.075429,622878,8680,457.81274540217237
Cityside at Huntington Metro,6034 Richmond Hwy, Alexandria,VA,22303,,New,27,3.0,1887.0,Contact Management,38.787184,-77.07002800000002,622878,8680,869.9375244468231
The Frasier,615 Swann Ave, Alexandria,VA,22301,,New,21,2.0,3228.0,Yes,38.82895300000001,-77.05327199999998,941402,6420,1662.241323107858
Station 650,650 Potomac Ave, Alexandria,VA,22301,,6 hrs,50,2.0,2766.0,Yes,38.829708,-77.048441,941402,6420,1805.5088924243091
Bell Del Ray,625 E Monroe Ave, Alexandria,VA,22301,,1 hr,58,2.0,3327.0,Contact Management,38.820984,-77.05062,941402,6420,821.997009494544
Notch 8,2900 Main Line Blvd, Alexandria,VA,22301,,New,53,2.0,2985.0,Contact Management,38.831683,-77.049865,941402,6420,1994.0600421976812
800 Carlyle,800 John Carlyle St, Alexandria,VA,22314,,1 hr,16,2.0,2993.0,Yes,38.799037,-77.062162,2747732,18730,793.6680640136225
The Asher,620 N Fayette St, Alexandria,VA,22314,,6 hrs,64,2.0,5265.0,Yes,38.79939,-77.053556,2747732,18730,1024.4684101451633
Bridgeyard,1204 S Washington St, Alexandria,VA,22314,,7 hrs,37,2.0,2237.0,No,38.792209,-77.049115,2747732,18730,1896.6894649025965
Parc Meridian at Eisenhower Station,2250 Mill Rd, Alexandria,VA,22314,,7 hrs,72,3.0,3895.0,Yes,38.799755,-77.067799,2747732,18730,298.89633883303884
The Clayborne,820 S Columbus St, Alexandria,VA,22314,,New,21,2.0,4407.0,Contact Management,38.796591,-77.049655,2747732,18730,1481.17663232469
Cameron Court,2700 Williamsburg St, Alexandria,VA,22314,,1 hr,48,2.0,3720.0,Contact Management,38.802987,-77.079625,2747732,18730,790.4728992391928
1111 Belle Pre,1111 N Belle Pre Way, Alexandria,VA,22314,,New,40,2.0,2525.0,Contact Management,38.814245,-77.049835,2747732,18730,341.33705189727266
Carlyle Mill,2201 Mill Rd, Alexandria,VA,22314,,1 hr,14,3.0,2540.0,Contact Management,38.799472,-77.067159,2747732,18730,360.19840931174014
Mason Hall,1420 W Abingdon Dr, Alexandria,VA,22314,,6 hrs,41,2.0,2185.0,Contact Management,38.820658,-77.044637,2747732,18730,1082.472900327309
Post Carlyle Square,501 Holland Ln, Alexandria,VA,22314,,6 hrs,85,3.0,5270.0,Contact Management,38.801913,-77.060315,2747732,18730,511.8759209222776
Meridian at Braddock Station,1200 1st St, Alexandria,VA,22314,,New,68,2.0,3390.0,Contact Management,38.815821,-77.050252,2747732,18730,364.8702619586454
Meridian at Eisenhower,2351 Eisenhower Ave, Alexandria,VA,22314,,New,58,2.0,3280.0,Contact Management,38.801245,-77.069174,2747732,18730,201.86129656695306
Carlyle Place,2251 Eisenhower Ave, Alexandria,VA,22314,,New,40,3.0,4270.0,Contact Management,38.801115,-77.067986,2747732,18730,290.2186501233709
Meridian at Carlyle,401 Holland Ln, Alexandria,VA,22314,,7 hrs,36,2.0,3305.0,Contact Management,38.802775,-77.06008,2747732,18730,420.9744172356155
Town Square at Mark Center,1459 N Beauregard St, Alexandria,VA,22311,,New,13,3.0,2335.0,Yes,38.82932,-77.124516,637930,10290,3376.6654975122096
Southern Towers,4901 Seminary Rd, Alexandria,VA,22311,,1 hr,11,3.0,2785.0,Contact Management,38.831664,-77.11289000000002,637930,10290,3883.8572418108083
The Graham at Southern Towers,5021 Seminary Rd, Alexandria,VA,22311,,1 hr,15,3.0,2840.0,Contact Management,38.833833,-77.11503499999998,637930,10290,4048.0541807779778
Newport Village,4757 W Braddock Rd, Alexandria,VA,22311,,1 hr,11,3.0,2992.0,Contact Management,38.836737,-77.109092,637930,10290,4530.542701640015
Sullivan Place,5575 Vincent Gate Ter, Alexandria,VA,22312,,New,11,3.0,4445.0,Yes,38.801112,-77.16086800000002,1093565,15900,2734.6926191637053
Arbor Park of Alexandria,6340 Wingate St, Alexandria,VA,22312,,1 hr,11,3.0,3490.0,Contact Management,38.82320900000001,-77.146401,1093565,15900,3049.4962549262927
Woodmont Park,5465 N Morgan St, Alexandria,VA,22312,,5 hrs,10,3.0,1584.0,Contact Management,38.823377,-77.1312,1093565,15900,2693.621837506486
Carmel Alexandria,6100 Lincolnia Rd, Alexandria,VA,22312,,7 hrs,36,2.0,2775.0,Contact Management,38.817428,-77.137357,1093565,15900,2141.4578986722468
Crystal Woods of Alexandria,4905 Southland Ave, Alexandria,VA,22312,,5 days,31,3.0,2180.0,Contact Management,38.818053000000006,-77.149118,1093565,15900,2704.61884991631
Reserve at Potomac Yard,3700 Jefferson Davis Hwy, Alexandria,VA,22305,,1 hr,20,2.0,2020.0,Yes,38.838259,-77.05255600000002,689627,8350,1804.3333436909713
DelRay Tower,3110 Mount Vernon Ave, Alexandria,VA,22305,,New,11,2.0,6571.0,Yes,38.833731,-77.06039799999998,689627,8350,2267.061550363572
Eaton Square At Arlington Ridge,801 4 Mile Rd, Alexandria,VA,22305,,39 min,82,2.0,1736.0,Contact Management,38.798905,-77.067774,689627,8350,333.5770277182928
Del Ray Central,3051-3061 Mount Vernon Ave, Alexandria,VA,22305,,7 hrs,55,2.0,2995.0,Contact Management,38.832979,-77.0596,689627,8350,2169.1295017082944
Park Vue of Alexandria,511 4 Mile Rd, Alexandria,VA,22305,,7 hrs,44,2.0,1835.0,Contact Management,38.798905,-77.067774,689627,8350,333.5770277182928
Lloyd Apartments,800-802 Tennessee Ave, Alexandria,VA,22305,,1 day,18,1.0,1309.0,Contact Management,38.841075,-77.07378100000003,689627,8350,2736.439297548524
The Aspen,3201 Landover St, Alexandria,VA,22305,,New,27,2.0,1942.0,Contact Management,38.83393,-77.062374,689627,8350,2337.3476205996844
Sussex At Kingstowne,6050 Edgeware Ln, Alexandria,VA,22315,,40 min,32,2.0,2610.0,Yes,38.763125,-77.13985799999998,1381667,13880,2531.1895787147905
The Elms At Kingstowne,6008 Rock Cliff Ln, Alexandria,VA,22315,,43 min,15,2.0,2160.0,Contact Management,38.760668,-77.150981,1381667,13880,1659.7682441041825
Edgemoore,7150 Rock Ridge Ln, Alexandria,VA,22315,,New,45,3.0,3390.0,Contact Management,38.763797,-77.14704,1381667,13880,1904.0933686155295
The Point at Alexandria,205 Century Pl, Alexandria,VA,22304,,40 min,38,2.0,2250.0,Yes,38.816067,-77.12738900000002,2086732,25890,1884.4333320211472
Cascade at Landmark,300 Yoakum Pky, Alexandria,VA,22304,,New,8,2.0,2319.0,Yes,38.810259,-77.13860600000002,2086732,25890,1466.1124357799313
101 North Ripley Apartments,101 N Ripley St, Alexandria,VA,22304,,New,55,3.0,2460.0,Yes,38.814743,-77.126018,2086732,25890,1753.8402823484366
Tuscany Apartments,260 Yoakum Pky, Alexandria,VA,22304,,New,71,2.0,2460.0,Yes,38.811251,-77.138888,2086732,25890,1572.4678958547636
Key Towers Apartments,6060 Tower Ct, Alexandria,VA,22304,,New,15,3.0,4933.0,Yes,38.814577,-77.138007,2086732,25890,1865.8882695201453
Foxchase Apartments,320 N Jordan St, Alexandria,VA,22304,,New,18,2.0,3177.0,Yes,38.815168,-77.10930400000002,2086732,25890,2487.9029851395762
Windsor at Arbors,5250 Duke St, Alexandria,VA,22304,,7 hrs,47,2.0,2545.0,No,38.812214,-77.123857,2086732,25890,1525.6490527109931
Modera Tempo,5760 Dow Ave, Alexandria,VA,22304,,New,14,3.0,2430.0,Yes,38.804602,-77.132995,2086732,25890,677.0662681810628
The Encore,2215 N Pickett St, Alexandria,VA,22304,,8 hrs,96,3.0,3400.0,Yes,38.830969,-77.107525,2086732,25890,4009.8253941995295
Edlandria,6198 Edsall Rd, Alexandria,VA,22304,,5 days,50,3.0,2245.0,No,38.806512,-77.14116700000002,2086732,25890,1304.1535570733404
The Reserve at Eisenhower,5000 Eisenhower Ave, Alexandria,VA,22304,,New,23,2.0,2045.0,Contact Management,38.802137,-77.122687,2086732,25890,668.0434984718912
South Port,6112 Edsall Rd, Alexandria,VA,22304,,39 min,69,3.0,1964.0,Contact Management,38.806489,-77.13839,2086732,25890,1124.3275831029598
The Summit,260 S Reynolds St, Alexandria,VA,22304,,45 min,31,3.0,3403.0,Contact Management,38.809777,-77.128159,2086732,25890,1181.845228373875
London Park Towers,5375 Duke St, Alexandria,VA,22304,,5 hrs,8,3.0,2315.0,Contact Management,38.814312,-77.12454699999998,2086732,25890,1733.0977798024235
Landmark Ridge,6161 Edsall Rd, Alexandria,VA,22304,,New,17,2.0,1855.0,Contact Management,38.807579,-77.141756,2086732,25890,1419.3736302046145
EOS-21,140 S Van Dorn St, Alexandria,VA,22304,,New,71,2.0,1775.0,Contact Management,38.811918,-77.129363,2086732,25890,1414.9605782692402
Seminary Towers Apartments,4701 Kenmore Ave, Alexandria,VA,22304,,New,19,3.0,2600.0,Contact Management,38.828059,-77.112375,2086732,25890,3532.726459396969
The Strand of Alexandria,240 Yoakum Pky, Alexandria,VA,22304,,New,36,2.0,1695.0,Contact Management,38.811491,-77.138118,2086732,25890,1561.9696490075805
Landmark Towers,101 S Whiting St, Alexandria,VA,22304,,New,54,2.0,1875.0,Contact Management,38.813673,-77.137629,2086732,25890,1760.682465492152
Brookville Townhomes,5402 Taney Ave, Alexandria,VA,22304,,2 wks,30,3.0,2175.0,Contact Management,38.82086,-77.12435500000002,2086732,25890,2448.703640982273
The Mark,100 S Reynolds St, Alexandria,VA,22304,,2 wks,50,3.0,2895.0,Contact Management,38.811584,-77.125729,2086732,25890,1414.1962778566901
Avana Alexandria,3001 Park Center Dr, Alexandria,VA,22302,,45 min,23,4.0,4478.0,Yes,38.835542,-77.10408699999998,1147747,9660,4598.746936186993
The Alexander,4390 King St, Alexandria,VA,22302,,56 min,83,2.0,3174.0,Contact Management,38.83801500000001,-77.10479000000002,1147747,9660,4808.678760683521
BLVD2801,2801 Park Center Dr, Alexandria,VA,22302,,39 min,12,4.0,2800.0,Contact Management,38.833939,-77.104101,1147747,9660,4442.314629849489
Rose Hill I Apartments*,6201 Rose Hill Falls Way, Alexandria,VA,22310,,6 hrs,25,3.0,2299.0,Contact Management,38.782612,-77.119948,1364893,15060,2017.7705082256025
Courts Of Mount Vernon,3601 Albee Ln, Alexandria,VA,22309,,1 wk,61,3.0,1935.0,Contact Management,38.733531,-77.093221,1258243,16430,6883.798204982317
Washington Square Apartments,8547 Richmond Hwy, Alexandria,VA,22309,,2 wks,15,3.0,1225.0,Contact Management,38.725117,-77.115205,1258243,16430,6511.379659396103
