Name,Address,City,State,Zip,Style,Last update,Image count,Num bedrooms,Rent,Pets Allowed,Latitude,Longitude,Income,Num_of_Households,Metro Distance
4920 Sentinel Dr,4920 Sentinel Dr,Bethesda,MD,20816,,1 day,Not specified,,3000.0,Contact Management,38.948322,-77.116816,1913532,7570,3003.768160175782
4859 Sangamore Rd,4859 Sangamore Rd,Bethesda,MD,20816,,1 day,Not specified,,2650.0,Contact Management,38.951315,-77.120036,1913532,7570,3126.7419746221944
5309 Sangamore Rd,5309 Sangamore Rd,Bethesda,MD,20816,,1 day,Not specified,,3100.0,Contact Management,38.96115,-77.121212,1913532,7570,3047.5275249363917
4625 River Rd,4625 River Rd,Bethesda,MD,20816,,1 day,Not specified,,3500.0,Contact Management,38.957087,-77.09154699999998,1913532,7570,630.8487314330268
5101 River Rd Unit 1409,5101 River Rd Unit 1409,Bethesda,MD,20816,,1 day,Not specified,,2100.0,Contact Management,38.96380900000001,-77.101566,1913532,7570,1390.9282621440047
4936 Sentinel Dr,4936 Sentinel Dr,Bethesda,MD,20816,,1 day,Not specified,,2650.0,Contact Management,38.948322,-77.116816,1913532,7570,3003.768160175782
5217 Westbard Ave Unit 34,5217 Westbard Ave Unit 34,Bethesda,MD,20816,,1 day,Not specified,,3995.0,Contact Management,38.958892,-77.108317,1913532,7570,1943.2343363272005
5101 River Rd Unit 1104,5101 River Rd Unit 1104,Bethesda,MD,20816,,1 day,Not specified,,2350.0,Contact Management,38.96380900000001,-77.101566,1913532,7570,1390.9282621440047
5620 Massachusetts Ave,5620 Massachusetts Ave,Bethesda,MD,20816,,1 day,Not specified,,2850.0,Contact Management,38.959817,-77.113837,1913532,7570,2411.759606499085
5601 Knollwood Rd,5601 Knollwood Rd,Bethesda,MD,20816,,1 day,Not specified,,4800.0,Contact Management,38.963488,-77.11269300000002,1913532,7570,2330.640949822021
5217 Westbard Ave,5217 Westbard Ave,Bethesda,MD,20816,,1 day,Not specified,,3995.0,Contact Management,38.958892,-77.108317,1913532,7570,1943.2343363272005
4936 Sentinel Dr Unit 5-201,4936 Sentinel Dr Unit 5-201,Bethesda,MD,20816,,1 day,Not specified,,2650.0,Contact Management,38.948322,-77.116816,1913532,7570,3003.768160175782
4920 Sentinel Dr Unit 3-306,4920 Sentinel Dr Unit 3-306,Bethesda,MD,20816,,1 day,Not specified,3.0,3000.0,Contact Management,38.948322,-77.116816,1913532,7570,3003.768160175782
6409 Macarthur Blvd,6409 Macarthur Blvd,Bethesda,MD,20816,,1 day,Not specified,,5100.0,Contact Management,38.945487,-77.118646,1913532,7570,3295.811546412945
5101 River Rd Unit 409,5101 River Rd Unit 409,Bethesda,MD,20816,,1 day,Not specified,,3060.0,Contact Management,38.96380900000001,-77.101566,1913532,7570,1390.9282621440047
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
The Residences at Capital Crescent Trail,5325 Westbard Ave, Bethesda,MD,20816,,New,37,2.0,3773.0,Yes,38.961276,-77.106462,1913532,7570,1772.8588778144558
Westwood Tower,5401 Westbard Ave, Bethesda,MD,20816,,5 hrs,Not specified,3.0,3100.0,Contact Management,38.964238,-77.105542,1913532,7570,1736.3158552298357
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
The Fields of Bethesda,5079 Bradley Blvd, Chevy Chase,MD,20815,,New,Not specified,3.0,1587.0,Contact Management,38.977905,-77.100449,3778083,14390,879.4308142519659
Barclay and Fairfax Court,4700-4716 Bradley Blvd, Chevy Chase,MD,20815,,2 wks,Not specified,2.0,1709.0,Contact Management,38.97740200000001,-77.092641,3778083,14390,780.5106302054708
The Strathmore,7025 Strathmore St, Chevy Chase,MD,20815,,2 wks,Not specified,1.0,1835.0,Contact Management,38.979602,-77.092929,3778083,14390,536.3426196232373
Bradley View,4743 Bradley Blvd, Chevy Chase,MD,20815,,2 wks,Not specified,3.0,2550.0,Contact Management,38.978718,-77.094208,3778083,14390,618.9887675412427
4242 East-West Hwy Unit 705,4242 East-West Hwy Unit 705,Bethesda,MD,20815,,1 wk,Not specified,,2500.0,Contact Management,38.986587,-77.085135,3778083,14390,843.365897853229
4800 Chevy Chase Dr,4800 Chevy Chase Dr,Bethesda,MD,20815,,2 wks,Not specified,2.0,1990.0,Contact Management,38.97322,-77.094454,3778083,14390,1230.0398852714834
7111 Woodmont Ave,7111 Woodmont Ave,Bethesda,MD,20815,,1 day,Not specified,,1798.0,Contact Management,38.98039,-77.093187,3778083,14390,445.9287292763088
4602 Derussey Pky,4602 Derussey Pky,Chevy Chase,MD,20815,,1 day,Not specified,,4500.0,Contact Management,38.972008,-77.09004300000002,3778083,14390,1301.0821617526492
7171 Woodmont Ave Unit 805,7171 Woodmont Ave Unit 805,Bethesda,MD,20815,,1 day,Not specified,,7000.0,Contact Management,38.98073400000001,-77.094417,3778083,14390,394.5214555980765
4800 Chevy Chase Dr Unit 102,4800 Chevy Chase Dr Unit 102,Chevy Chase,MD,20815,,1 day,Not specified,,1990.0,Contact Management,38.97322,-77.094454,3778083,14390,1230.0398852714834
4601 Derussey Pky,4601 Derussey Pky,Chevy Chase,MD,20815,,1 day,Not specified,,10000.0,Contact Management,38.972307,-77.089978,3778083,14390,1331.6444618163111
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Aldon of Chevy Chase,4740 Bradley Blvd, Chevy Chase,MD,20815,,5 hrs,21,3.0,1860.0,Contact Management,38.977801,-77.094213,3778083,14390,720.9006338555847
Wisconsin Place,4440 Willard Ave, Chevy Chase,MD,20815,,1 hr,Not specified,3.0,4135.0,Contact Management,38.961634000000004,-77.087436,3778083,14390,160.8792104924161
Round Hill Apartments,8584 Freyman Dr, Chevy Chase,MD,20815,,4 days,Not specified,2.0,1795.0,Contact Management,38.996497,-77.059077,3778083,14390,2416.802635203329
Berkshires at Rock Spring,6425 Rock Forest Dr, Bethesda,MD,20817,,New,Not specified,3.0,2687.0,Contact Management,39.030551,-77.129827,4097407,16370,2223.3355358256727
8707 Lowell St,8707 Lowell St,Bethesda,MD,20817,,1 day,Not specified,,3999.0,Contact Management,38.99909,-77.126856,4097407,16370,2559.92571332978
10250 Arizona Cir Unit 1,10250 Arizona Cir Unit 1,Bethesda,MD,20817,,1 day,Not specified,,2575.0,Contact Management,39.023949,-77.151049,4097407,16370,4092.43734380367
6410 Winnepeg Rd,6410 Winnepeg Rd,Bethesda,MD,20817,,1 day,Not specified,,2300.0,Contact Management,39.021956,-77.130003,4097407,16370,2372.5144364009293
9502 Ewing Dr,9502 Ewing Dr,Bethesda,MD,20817,,1 day,Not specified,,1150.0,Contact Management,39.010104999999996,-77.12383100000002,4097407,16370,2559.302328863233
7013 Natelli Woods Ln,7013 Natelli Woods Ln,Bethesda,MD,20817,,1 day,Not specified,,26000.0,Contact Management,38.98059,-77.200413,4097407,16370,6296.121763615068
6006 Greentree Rd,6006 Greentree Rd,Bethesda,MD,20817,,1 day,Not specified,,2650.0,Contact Management,39.000895,-77.122351,4097407,16370,2171.3831528681403
8815 Earl Ct Unit 1,8815 Earl Ct Unit 1,Bethesda,MD,20817,,1 day,Not specified,2.0,1800.0,Contact Management,38.999976000000004,-77.15885300000002,4097407,16370,5323.148664890264
7514 Marbury Rd,7514 Marbury Rd,Bethesda,MD,20817,,1 day,Not specified,,3700.0,Contact Management,38.985838,-77.121833,4097407,16370,2374.7465093462697
9209 Shelton St,9209 Shelton St,Bethesda,MD,20817,,1 day,Not specified,,3000.0,Contact Management,39.006717,-77.127449,4097407,16370,2715.6774686811505
7501 Democracy Blvd,7501 Democracy Blvd,Bethesda,MD,20817,,1 day,Not specified,,2400.0,Contact Management,39.025304999999996,-77.153871,4097407,16370,4316.286357283033
9424 Seven Locks Rd,9424 Seven Locks Rd,Bethesda,MD,20817,,1 day,Not specified,,2899.0,Contact Management,39.009402,-77.160197,4097407,16370,5316.991676236915
7911 Park Overlook Dr,7911 Park Overlook Dr,Bethesda,MD,20817,,1 day,Not specified,,3850.0,Contact Management,38.989301,-77.165791,4097407,16370,6040.275159287262
6404 Crane Ter,6404 Crane Ter,Bethesda,MD,20817,,1 day,Not specified,,2500.0,Contact Management,38.989945,-77.12995500000002,4097407,16370,3037.0980739645406
8303 Rising Ridge Way,8303 Rising Ridge Way,Bethesda,MD,20817,,1 day,Not specified,,3995.0,Contact Management,38.994136,-77.163172,4097407,16370,5733.136787927208
8319 Quarry Manor Ter,8319 Quarry Manor Ter,Bethesda,MD,20817,,1 day,Not specified,,8200.0,Contact Management,38.993412,-77.16020400000002,4097407,16370,5488.462905175565
9118 Kirkdale Rd,9118 Kirkdale Rd,Bethesda,MD,20817,,1 day,Not specified,,3150.0,Contact Management,39.007008,-77.130902,4097407,16370,3011.766773770819
5503 Glenwood Rd,5503 Glenwood Rd,Bethesda,MD,20817,,1 day,Not specified,,2795.0,Contact Management,38.994845,-77.111817,4097407,16370,1380.542068958487
6836 Capri Pl,6836 Capri Pl,Bethesda,MD,20817,,1 day,Not specified,,6000.0,Contact Management,38.981581,-77.181794,4097407,16370,6807.090463182166
7805 Cindy Ln,7805 Cindy Ln,Bethesda,MD,20817,,1 day,Not specified,,3000.0,Contact Management,38.999613000000004,-77.16076899999999,4097407,16370,5488.858048568885
9707 Brixton Ln,9707 Brixton Ln,Bethesda,MD,20817,,1 day,Not specified,,2699.0,Contact Management,39.014990999999995,-77.131979,4097407,16370,2874.2276952225106
5618 Glenwood Rd,5618 Glenwood Rd,Bethesda,MD,20817,,1 day,Not specified,,3100.0,Contact Management,38.993603,-77.11556,4097407,16370,1732.2096997617334
7510 Cayuga Ave,7510 Cayuga Ave,Bethesda,MD,20817,,1 day,Not specified,,3500.0,Contact Management,38.98432800000001,-77.137836,4097407,16370,3751.6649091889035
5909 Tanglewood Dr,5909 Tanglewood Dr,Bethesda,MD,20817,,1 day,Not specified,,4350.0,Contact Management,38.976971999999996,-77.12002700000002,4097407,16370,2357.0638538699127
5 Arrowood Ter,5 Arrowood Ter,Bethesda,MD,20817,,1 day,Not specified,,4900.0,Contact Management,39.001378,-77.15545,4097407,16370,5031.545189457814
6001 Henning St,6001 Henning St,Bethesda,MD,20817,,1 day,Not specified,,3600.0,Contact Management,39.004415,-77.120948,4097407,16370,2106.945680608669
10107 Langhorne Ct,10107 Langhorne Ct,Bethesda,MD,20817,,1 day,Not specified,,2895.0,Contact Management,39.021211,-77.149175,4097407,16370,3988.5559460826466
7025 Barkwater Ct,7025 Barkwater Ct,Bethesda,MD,20817,,1 day,Not specified,,3700.0,Contact Management,38.980346999999995,-77.16869,4097407,16370,6433.568383975116
9510 Ewing Dr,9510 Ewing Dr,Bethesda,MD,20817,,1 day,Not specified,,2500.0,Contact Management,39.010753,-77.12347199999998,4097407,16370,2564.454472301693
5500 Burling Ct,5500 Burling Ct,Bethesda,MD,20817,,1 day,Not specified,,4700.0,Contact Management,38.979431,-77.11088199999998,4097407,16370,1520.8436066320603
7000 Broxburn Dr,7000 Broxburn Dr,Bethesda,MD,20817,,1 day,Not specified,,4200.0,Contact Management,38.979098,-77.145726,4097407,16370,4471.102254030526
6325 Tone Ct,6325 Tone Ct,Bethesda,MD,20817,,1 day,Not specified,,3300.0,Contact Management,38.977274,-77.130306,4097407,16370,3197.3810370004353
8516 W Howell Rd,8516 W Howell Rd,Bethesda,MD,20817,,1 day,Not specified,,4750.0,Contact Management,38.996836,-77.133886,4097407,16370,3184.5455088887306
7254 Swansong Way,7254 Swansong Way,Bethesda,MD,20817,,1 day,Not specified,,3250.0,Contact Management,39.021640999999995,-77.148566,4097407,16370,3926.8066443057533
7420 Westlake Ter Unit 607,7420 Westlake Ter Unit 607,Bethesda,MD,20817,,1 day,Not specified,,1995.0,Contact Management,39.025997,-77.150847,4097407,16370,4049.018208054689
6217 Wedgewood Rd,6217 Wedgewood Rd,Bethesda,MD,20817,,1 day,Not specified,,3200.0,Contact Management,38.973133000000004,-77.125873,4097407,16370,2987.255163321819
8700 Garfield St,8700 Garfield St,Bethesda,MD,20817,,1 day,Not specified,,2900.0,Contact Management,38.998625,-77.11547,4097407,16370,1581.0806806659884
8809 Saunders Ln,8809 Saunders Ln,Bethesda,MD,20817,,1 day,Not specified,,7000.0,Contact Management,38.989546999999995,-77.182154,4097407,16370,7427.811722318657
6615 Millwood Rd,6615 Millwood Rd,Bethesda,MD,20817,,1 day,Not specified,,3900.0,Contact Management,38.976136,-77.11962199999998,4097407,16370,2358.365289035594
8804 Seven Locks Rd,8804 Seven Locks Rd,Bethesda,MD,20817,,1 day,Not specified,,5500.0,Contact Management,38.998466,-77.160566,4097407,16370,5473.712311276588
5901 Wilson Ln,5901 Wilson Ln,Bethesda,MD,20817,,1 day,Not specified,,3750.0,Contact Management,38.989457,-77.119916,4097407,16370,2276.6101698789344
7509 Newmarket Dr,7509 Newmarket Dr,Bethesda,MD,20817,,1 day,Not specified,,3300.0,Contact Management,38.984778999999996,-77.12518,4097407,16370,2658.3206064373458
8201 Woodhaven Blvd,8201 Woodhaven Blvd,Bethesda,MD,20817,,1 day,Not specified,,4000.0,Contact Management,38.991409999999995,-77.13294499999998,4097407,16370,3227.268912350926
7401 Westlake Ter Unit 1204,7401 Westlake Ter Unit 1204,Bethesda,MD,20817,,1 day,Not specified,,1750.0,Contact Management,39.027334,-77.151602,4097407,16370,4042.6287106369496
7425 Democracy Blvd Unit 10,7425 Democracy Blvd Unit 10,Bethesda,MD,20817,,1 day,Not specified,2.0,1800.0,Contact Management,39.023812,-77.152206,4097407,16370,4193.535678072057
7425 Democracy Blvd Unit 210,7425 Democracy Blvd Unit 210,Bethesda,MD,20817,,1 day,Not specified,,1775.0,Contact Management,39.023812,-77.152206,4097407,16370,4193.535678072057
8706 Bradmoor Dr,8706 Bradmoor Dr,Bethesda,MD,20817,,1 day,Not specified,,3500.0,Contact Management,38.998041,-77.120333,4097407,16370,2005.708212919134
6620 River Rd,6620 River Rd,Bethesda,MD,20817,,1 day,Not specified,,7900.0,Contact Management,38.981086,-77.136057,4097407,16370,3615.4861015344054
9707 Brixton Ln,9707 Brixton Ln,Bethesda,MD,20817,,1 day,Not specified,,2699.0,Contact Management,39.014990999999995,-77.131979,4097407,16370,2874.2276952225106
5808 Plainview Rd,5808 Plainview Rd,Bethesda,MD,20817,,1 day,Not specified,,1500.0,Contact Management,38.983138000000004,-77.1185,4097407,16370,2084.2793584649953
7106 Swansong Way,7106 Swansong Way,Bethesda,MD,20817,,1 day,Not specified,,2395.0,Contact Management,39.021192,-77.146158,4097407,16370,3735.3596103381155
7400 Lakeview Dr,7400 Lakeview Dr,Bethesda,MD,20817,,1 day,Not specified,,1750.0,Contact Management,39.026043,-77.149355,4097407,16370,3920.183724798421
6717 Pemberton St,6717 Pemberton St,Bethesda,MD,20817,,1 day,Not specified,,4500.0,Contact Management,38.977874,-77.11613,4097407,16370,2006.3987110893952
9424 Seven Locks Rd,9424 Seven Locks Rd,Bethesda,MD,20817,,1 day,Not specified,,2899.0,Contact Management,39.009402,-77.160197,4097407,16370,5316.991676236915
7254 Swansong Way,7254 Swansong Way,Bethesda,MD,20817,,4 days,Not specified,,3250.0,Contact Management,39.021640999999995,-77.148566,4097407,16370,3926.8066443057533
Berkshires at Rock Spring,6425 Rock Forest Dr, Bethesda,MD,20817,,New,Not specified,3.0,2687.0,Contact Management,39.030551,-77.129827,4097407,16370,2223.3355358256727
Berkshires at Rock Spring,6425 Rock Forest Dr, Bethesda,MD,20817,,New,Not specified,3.0,2687.0,Contact Management,39.030551,-77.129827,4097407,16370,2223.3355358256727
Berkshires at Rock Spring,6425 Rock Forest Dr, Bethesda,MD,20817,,New,Not specified,3.0,2687.0,Contact Management,39.030551,-77.129827,4097407,16370,2223.3355358256727
Berkshires at Rock Spring,6425 Rock Forest Dr, Bethesda,MD,20817,,New,Not specified,3.0,2687.0,Contact Management,39.030551,-77.129827,4097407,16370,2223.3355358256727
